hit view=0 wire=497 mult=1 multMC=1 simX=112.373 simTick=2816.83 recX=112.397 recTick=2817.25 RMS=3.70963 sigma=0.284372 startTick=2805 endTick=2827 deltaX=0.0234683 deltaTicks=0.421199 nRoiADCs=116 nHitADCs=22 nRawADCs=6400 backtrackerX=112.348
2775,-0.352618
2776,-0.271216
2777,-0.129902
2778,0.0152444
2779,0.109028
2780,0.114429
2781,0.0260634
2782,-0.124032
2783,-0.273645
2784,-0.351754
2785,-0.306107
2786,-0.124151
2787,0.161398
2788,0.482877
2789,0.759184
2790,0.921996
2791,0.938334
2792,0.819924
2793,0.614271
2794,0.382221
2795,0.174279
2796,0.0163231
2797,-0.0923177
2798,-0.170834
2799,-0.241671
2800,-0.311337
2801,-0.355016
2802,-0.315681
2803,-0.121744
2804,0.286754
2805,0.941228
2806,1.84586
2807,2.98725
2808,4.33363
2809,5.8167
2810,7.31231
2811,8.64506
2812,9.6258
2813,10.1043
2814,10.0076
2815,9.35038
2816,8.22421
2817,6.78192
2818,5.21721
2819,3.73131
2820,2.4871
2821,1.56986
2822,0.976783
2823,0.640044
2824,0.466958
2825,0.376611
2826,0.321106
2827,0.287715
2828,0.282658
2829,0.305222
2830,0.330852
2831,0.319098
2832,0.241828
2833,0.106734
2834,-0.0462836
2835,-0.173836
2836,-0.258983
2837,-0.319602
2838,-0.391898
2839,-0.50384
2840,-0.656388
2841,-0.820849
2842,-0.949245
2843,-0.989869
2844,-0.90293
2845,-0.675288
2846,-0.332361
2847,0.0595991
2848,0.408511
2849,0.627916
2850,0.671501
2851,0.552091
2852,0.333983
2853,0.102847
2854,-0.069748
2855,-0.148273
2856,-0.133616
2857,-0.0498796
2858,0.0670475
2859,0.17254
2860,0.21662
2861,0.159431
2862,-0.00424211
2863,-0.230492
2864,-0.438755
2865,-0.548455
2866,-0.519234
2867,-0.372322
2868,-0.181662
2869,-0.0376826
2870,-1.91405e-05
2871,-0.0646934
2872,-0.16758
2873,-0.224326
2874,-0.180323
2875,-0.0368939
2876,0.159796
2877,0.351397
2878,0.494829
2879,0.570885
2880,0.579385
2881,0.532173
2882,0.447811
hit view=0 wire=500 mult=1 multMC=1 simX=112.07 simTick=2811.38 recX=112.14 recTick=2812.64 RMS=3.77521 sigma=0.200848 startTick=2792 endTick=2827 deltaX=0.0705235 deltaTicks=1.26572 nRoiADCs=115 nHitADCs=35 nRawADCs=6400 backtrackerX=112.075
2765,0.383399
2766,0.366834
2767,0.319888
2768,0.233394
2769,0.121017
2770,0.0197481
2771,-0.0284543
2772,0.00119238
2773,0.10227
2774,0.2349
2775,0.336653
2776,0.34715
2777,0.238928
2778,0.037189
2779,-0.187356
2780,-0.351822
2781,-0.40147
2782,-0.332918
2783,-0.188451
2784,-0.0290882
2785,0.0936157
2786,0.150594
2787,0.132191
2788,0.0412528
2789,-0.106728
2790,-0.278937
2791,-0.428086
2792,-0.509132
2793,-0.501229
2794,-0.418279
2795,-0.298832
2796,-0.181771
2797,-0.0846503
2798,0.000946209
2799,0.0956851
2800,0.213366
2801,0.354317
2802,0.519905
2803,0.739118
2804,1.08603
2805,1.66996
2806,2.59546
2807,3.90584
2808,5.53358
2809,7.28259
2810,8.85994
2811,9.95674
2812,10.351
2813,9.98566
2814,8.98095
2815,7.57439
2816,6.02463
2817,4.53291
2818,3.21629
2819,2.12594
2820,1.27739
2821,0.664992
2822,0.259751
2823,0.00922081
2824,-0.146848
2825,-0.251163
2826,-0.313616
2827,-0.319865
2828,-0.258097
2829,-0.142596
2830,-0.014567
2831,0.0808541
2832,0.122501
2833,0.123202
